1.749724, 1.020811, 1.128219
1.751493, 1.019033, 1.131332
1.756821, 1.015324, 1.133424
1.756348, 1.013397, 1.131135
1.754635, 1.015701, 1.131484
1.759784, 1.016261, 1.133075
1.759344, 1.023285, 1.132883
1.755931, 1.022332, 1.131785
1.755050, 1.018909, 1.131134
1.753059, 1.017006, 1.130603
1.751186, 1.015085, 1.131053
1.749976, 1.011181, 1.130704
1.746863, 1.009343, 1.129856
1.752247, 1.015927, 1.130579
1.751950, 1.019905, 1.130725
1.752727, 1.021205, 1.130173
1.756266, 1.021606, 1.132031
1.755225, 1.024483, 1.131221
1.750173, 1.020109, 1.128752
1.751445, 1.009488, 1.131386
1.755112, 1.006384, 1.131744
1.761611, 1.000456, 1.135180
1.753914, 0.997976, 1.134619
1.752393, 0.995613, 1.134139
1.751997, 1.006273, 1.131408
1.750369, 1.005686, 1.130258
1.752327, 1.009023, 1.132295
1.750234, 1.006061, 1.131400
1.750012, 1.002022, 1.130568
1.750212, 1.002705, 1.129084
1.745126, 0.992850, 1.131007
1.739538, 0.990422, 1.129431
1.737370, 0.992653, 1.128326
1.738050, 0.994395, 1.127974
1.739804, 0.996391, 1.129135
1.741821, 0.997257, 1.129285
1.743308, 1.001812, 1.128466
1.748657, 1.002502, 1.131350
1.750682, 1.002196, 1.132039
1.752409, 0.997767, 1.133180
1.749602, 0.996119, 1.130896
1.750561, 0.998775, 1.131455
1.749359, 0.994909, 1.132252
1.748403, 0.998047, 1.132683
1.748256, 0.999637, 1.130392
1.750697, 0.996728, 1.131158
1.752230, 1.002500, 1.132217
1.756076, 1.004761, 1.134555
1.759123, 1.008636, 1.133494
1.754144, 0.998422, 1.131114
1.754992, 0.997432, 1.133056
1.750750, 0.996458, 1.131370
1.744361, 0.991874, 1.130591
1.742161, 0.989178, 1.129938
1.742449, 0.983727, 1.129917
1.735454, 0.974318, 1.129917
1.737748, 0.978957, 1.130768
1.739397, 0.978153, 1.130497
1.749161, 0.986621, 1.132087
1.746788, 0.979176, 1.132985
1.746231, 0.978150, 1.132885
1.740490, 0.974970, 1.130430
1.739292, 0.978966, 1.130573
1.744781, 0.987247, 1.130633
1.746328, 0.984989, 1.131097
1.743374, 0.984989, 1.131082
1.736765, 0.985384, 1.128831
1.738452, 0.989846, 1.128372
1.734827, 0.985906, 1.128458
1.738589, 0.983681, 1.128624
1.747081, 0.990830, 1.132455
1.742307, 0.994192, 1.130188
1.747562, 1.001899, 1.130503
1.751279, 1.006765, 1.129288
1.751856, 1.004768, 1.130039
1.750183, 1.003292, 1.130149
1.751537, 1.004219, 1.130586
1.753603, 1.008121, 1.130597
1.757420, 1.015278, 1.132281
1.767905, 1.017249, 1.135081
