0.994363, 0.871022, 0.873836
0.991972, 0.866292, 0.873439
0.988414, 0.864140, 0.873175
0.989564, 0.867649, 0.873184
0.988921, 0.866231, 0.872903
0.983581, 0.861068, 0.871118
0.981183, 0.861293, 0.870644
0.976506, 0.855829, 0.871466
0.981398, 0.861869, 0.870910
0.988810, 0.865694, 0.872488
0.995122, 0.867677, 0.873710
0.995531, 0.869765, 0.874592
0.984415, 0.869852, 0.872044
0.975820, 0.861783, 0.870506
0.981726, 0.864067, 0.870932
0.987821, 0.873552, 0.871251
0.988471, 0.871900, 0.871423
0.992000, 0.877032, 0.872278
0.999182, 0.880540, 0.874064
1.003063, 0.892861, 0.874726
1.002065, 0.894658, 0.875180
1.004317, 0.903275, 0.872647
1.012569, 0.907183, 0.872934
1.011359, 0.915781, 0.872189
1.021956, 0.926443, 0.872122
1.025730, 0.929250, 0.872755
1.029837, 0.940676, 0.872355
1.039140, 0.952553, 0.874487
1.048090, 0.960026, 0.872316
1.052511, 0.982051, 0.861795
1.062922, 0.988832, 0.862658
1.073401, 1.002238, 0.864732
1.083343, 1.021966, 0.863509
1.090582, 1.043571, 0.864133
1.094892, 1.047857, 0.864635
1.098384, 1.056139, 0.864022
1.095528, 1.059267, 0.863256
1.093844, 1.058078, 0.862365
1.101255, 1.072989, 0.863390
1.103944, 1.077886, 0.862175
1.106661, 1.082984, 0.861549
1.118966, 1.088185, 0.863454
1.123823, 1.092460, 0.864911
1.130278, 1.103653, 0.864529
1.143397, 1.117991, 0.865558
1.143446, 1.126924, 0.865110
1.151897, 1.133260, 0.865375
1.167140, 1.145567, 0.867398
1.167059, 1.147338, 0.867527
1.167036, 1.143540, 0.866821
1.169288, 1.138208, 0.867815
1.177750, 1.148079, 0.868576
1.190290, 1.163504, 0.870526
1.192412, 1.178987, 0.868565
1.191128, 1.182851, 0.867260
1.196678, 1.186431, 0.868687
1.200339, 1.193513, 0.867922
1.206793, 1.199580, 0.869078
1.212848, 1.204866, 0.870395
1.222563, 1.214277, 0.872938
1.230355, 1.226199, 0.873680
1.234009, 1.235766, 0.874849
1.241785, 1.248153, 0.876157
1.235006, 1.264281, 0.874072
1.237035, 1.278145, 0.875364
1.241769, 1.282973, 0.877052
1.244969, 1.290164, 0.877202
1.253196, 1.292543, 0.893661
1.268250, 1.299374, 0.897983
1.271543, 1.304834, 0.903095
1.273115, 1.307163, 0.908449
1.270068, 1.301984, 0.912408
1.268059, 1.308160, 0.912950
1.269718, 1.311125, 0.917074
1.277320, 1.323225, 0.918826
1.282443, 1.330486, 0.923534
1.287166, 1.337595, 0.924422
1.290464, 1.350231, 0.925092
1.299796, 1.358746, 0.934651
1.301642, 1.365397, 0.937629
1.313367, 1.382541, 0.941589
1.326252, 1.390122, 0.948318
1.332525, 1.399410, 0.953392
1.334276, 1.404241, 0.955767
1.337746, 1.413434, 0.958053
1.340714, 1.426555, 0.956156
1.345407, 1.431301, 0.959717
1.339811, 1.439392, 0.962043
1.338269, 1.450301, 0.959324
1.332074, 1.453247, 0.958260
