1.410464, 0.722361, 1.226786
1.406158, 0.727415, 1.225595
1.405439, 0.726078, 1.225799
1.414335, 0.727189, 1.228450
1.410512, 0.725038, 1.227016
1.407871, 0.716002, 1.226751
1.406528, 0.718186, 1.227257
1.409117, 0.715451, 1.226991
1.414081, 0.727009, 1.227580
1.407927, 0.729488, 1.225114
1.407639, 0.740387, 1.225249
1.411194, 0.742949, 1.226138
1.409244, 0.742356, 1.224701
1.409043, 0.742467, 1.224851
1.415257, 0.745480, 1.227139
1.409786, 0.738942, 1.226454
1.407494, 0.728239, 1.225698
1.408845, 0.728340, 1.226889
1.404566, 0.730990, 1.225012
1.413581, 0.736086, 1.226899
1.411633, 0.727953, 1.227423
1.416253, 0.729260, 1.227165
1.417681, 0.731294, 1.229095
1.415588, 0.735815, 1.227771
1.411930, 0.735183, 1.225735
1.411588, 0.735627, 1.224782
1.408183, 0.732748, 1.224418
1.406437, 0.728304, 1.226088
1.414039, 0.724098, 1.226905
1.414303, 0.730935, 1.226556
1.410393, 0.734030, 1.227236
1.405915, 0.731224, 1.225677
1.404215, 0.735124, 1.223961
1.402460, 0.740359, 1.223738
1.414153, 0.740634, 1.225715
1.420598, 0.746873, 1.228287
1.418121, 0.748709, 1.227245
1.417485, 0.747342, 1.227084
1.411144, 0.751361, 1.225182
1.413217, 0.756001, 1.226347
1.416996, 0.751767, 1.226390
1.411010, 0.749904, 1.223920
1.406152, 0.738640, 1.224776
1.404956, 0.734098, 1.224363
1.403146, 0.737727, 1.223036
1.411508, 0.738580, 1.226106
1.411239, 0.732122, 1.227885
1.413101, 0.739169, 1.226781
1.414582, 0.739888, 1.226300
1.414157, 0.740546, 1.226068
1.416723, 0.745915, 1.225275
1.419127, 0.745531, 1.227001
1.413973, 0.748334, 1.227289
1.415030, 0.748916, 1.226027
1.414666, 0.751499, 1.225877
1.416105, 0.755244, 1.226612
1.414701, 0.766625, 1.225741
1.419421, 0.771938, 1.226455
1.426341, 0.782309, 1.229314
1.427835, 0.803058, 1.221483
1.431047, 0.826997, 1.220549
1.448368, 0.859868, 1.221227
1.469109, 0.889171, 1.224890
1.474917, 0.909723, 1.222434
1.486111, 0.930642, 1.221625
1.491894, 0.943716, 1.223969
1.499580, 0.968988, 1.224897
1.502811, 0.989724, 1.225200
1.518862, 1.016376, 1.225665
1.527331, 1.041751, 1.222879
1.533049, 1.063790, 1.226577
1.542051, 1.088938, 1.227242
1.543504, 1.108364, 1.224734
1.554900, 1.125505, 1.222986
1.563721, 1.139460, 1.227346
1.570293, 1.161904, 1.227140
1.576332, 1.175744, 1.228591
1.586991, 1.189817, 1.228011
1.597981, 1.211305, 1.228233
1.610832, 1.233270, 1.232756
1.620486, 1.256233, 1.234801
1.627518, 1.280118, 1.231213
1.637194, 1.306276, 1.230613
1.654234, 1.330782, 1.234947
1.662579, 1.355203, 1.235181
1.675982, 1.379035, 1.237569
1.683460, 1.404026, 1.236831
1.684188, 1.422742, 1.234330
1.696949, 1.438185, 1.241666
1.705735, 1.454363, 1.242895
1.709690, 1.473220, 1.238730
1.725226, 1.499841, 1.240107
1.736397, 1.526434, 1.240305
1.746997, 1.550999, 1.243674
1.753658, 1.576629, 1.239597
1.763654, 1.602008, 1.242365
1.768378, 1.625899, 1.239485
1.778657, 1.642399, 1.242266
1.786246, 1.664894, 1.240569
1.793515, 1.682906, 1.243546
1.803607, 1.709856, 1.236962
1.812828, 1.733538, 1.239170
1.811665, 1.761395, 1.222893
1.816343, 1.787570, 1.223178
1.816693, 1.801817, 1.221442
1.818942, 1.817781, 1.216497
1.822287, 1.837096, 1.216962
1.829196, 1.856136, 1.219614
1.835031, 1.885063, 1.220396
1.843944, 1.900657, 1.220066
1.858330, 1.922366, 1.221505
1.862817, 1.932025, 1.221744
1.871982, 1.960561, 1.220243
1.868776, 1.975993, 1.221071
1.873293, 1.990399, 1.216659
1.876700, 2.002663, 1.217587
1.888933, 2.023955, 1.220465
1.891639, 2.047859, 1.217731
1.901743, 2.061904, 1.221968
1.909218, 2.074759, 1.223507
1.920277, 2.088658, 1.225255
1.929423, 2.108497, 1.223758
1.934625, 2.126109, 1.225300
1.941184, 2.142113, 1.226783
1.945666, 2.154620, 1.227088
1.959020, 2.173953, 1.229713
1.966651, 2.192315, 1.229693
1.971491, 2.211244, 1.226493
1.979486, 2.234957, 1.226346
1.984090, 2.258779, 1.227655
1.994704, 2.279397, 1.228325
2.004908, 2.298680, 1.228720
2.018707, 2.320371, 1.229448
2.029099, 2.343547, 1.231793
2.040657, 2.362609, 1.233975
2.045473, 2.380207, 1.234634
2.052542, 2.400337, 1.231185
2.050900, 2.416038, 1.228424
2.062526, 2.437532, 1.230297
2.077680, 2.458557, 1.234427
2.087060, 2.481779, 1.235424
2.099476, 2.495596, 1.235342
2.105059, 2.511356, 1.237809
2.111850, 2.526360, 1.238781
2.112995, 2.535506, 1.235936
2.112136, 2.545230, 1.235988
2.121000, 2.556035, 1.236358
2.127599, 2.570898, 1.238474
2.136711, 2.581196, 1.241466
2.140918, 2.592383, 1.241485
2.150693, 2.610594, 1.242077
2.157776, 2.630626, 1.242675
2.163841, 2.646684, 1.243497
2.163665, 2.679373, 1.218704
2.169419, 2.702357, 1.218170
2.177295, 2.722761, 1.218965
2.185487, 2.745055, 1.218411
2.196557, 2.770684, 1.221819
2.204389, 2.792721, 1.221916
2.207194, 2.814083, 1.219960
2.214466, 2.831423, 1.220014
2.224726, 2.856253, 1.220689
2.229951, 2.867303, 1.221086
2.234311, 2.880910, 1.221044
2.235782, 2.899379, 1.220198
2.241334, 2.916148, 1.221573
2.244788, 2.934648, 1.219659
2.257427, 2.953069, 1.222035
2.256422, 2.967527, 1.220973
2.270144, 2.988817, 1.221516
