-1.1061990144,1.1785246723,-0.4826624526
-1.1109446479,1.1760379622,-0.4827054307
-1.1245163722,1.1689253803,-0.4827637484
-1.1459164234,1.1577082496,-0.4828369234
-1.1741470376,1.1429078927,-0.4829214935
-1.2082104508,1.1250456326,-0.4830184583
-1.247108899,1.1046427919,-0.483130062
-1.2898446182,1.0822206936,-0.4832595487
-1.3354198445,1.0583006603,-0.4834113911
-1.3828368139,1.033404015,-0.4835917934
-1.4310977625,1.0080520803,-0.4838095534
-1.4792049262,0.9827661792,-0.4840775395
-1.5261605412,0.9580676343,-0.4844132611
-1.5709933253,0.9344640752,-0.4847918674
-1.6133410814,0.9121481829,-0.4851212938
-1.6534506971,0.8909976901,-0.4853280167
-1.6915955417,0.8708766362,-0.485384177
-1.7280489849,0.8516490605,-0.4852654142
-1.7630843961,0.8331790025,-0.4849508071
-1.7969751449,0.8153305014,-0.4844253626
-1.8299946008,0.7979675967,-0.4836824222
-1.8624161332,0.7809543277,-0.4827255355
-1.8945131117,0.7641547337,-0.4815693535
-1.9265589058,0.7474328541,-0.4802392214
-1.958826885,0.7306527283,-0.4787694092
-1.9915904188,0.7136783955,-0.4772644653
-2.0250613628,0.6964003087,-0.4760668362
-2.0592055169,0.6788145741,-0.4754688237
-2.0939271669,0.6609437115,-0.4754954001
-2.1291305988,0.6428102407,-0.4761187032
-2.1647200986,0.6244366814,-0.4773208791
-2.2005999522,0.6058455535,-0.4790930379
-2.2366744455,0.5870593766,-0.4814345873
-2.2728478644,0.5681006707,-0.4843528869
-2.3090244949,0.5489919553,-0.4878631856
-2.3451086229,0.5297557504,-0.4919888291
-2.3810045344,0.5104145757,-0.4967617374
-2.4166165152,0.4909909509,-0.5021924337
-2.4518531264,0.4715078825,-0.5075812772
-2.4867212542,0.4519995712,-0.5114914813
-2.5213261105,0.4325114119,-0.5131187727
-2.5557771819,0.4130892861,-0.5123872417
-2.5901839553,0.3937790753,-0.5092776435
-2.6246559173,0.3746266612,-0.5037970941
-2.6593025549,0.3556779252,-0.4959796465
-2.6942333546,0.336978749,-0.4858864844
