-0.5311619281,0.1023311361
-0.5411616172,0.1024099879
-0.5511613063,0.1024888398
-0.5611609954,0.1025676917
-0.5711606845,0.1026465435
-0.5811603736,0.1027253954
-0.5911600627,0.1028042473
-0.6011597519,0.1028830991
-0.611159441,0.102961951
-0.6211591301,0.1030408028
-0.6311588192,0.1031196547
-0.6411585083,0.1031985066
-0.6511581974,0.1032773584
-0.6611578865,0.1033562103
-0.6711575757,0.1034350622
-0.6811572648,0.103513914
-0.6911569539,0.1035927659
-0.701156643,0.1036716177
-0.7111563321,0.1037504696
-0.7211560212,0.1038293215
-0.7311557103,0.1039081733
-0.7411553995,0.1039870252
-0.7511550886,0.1040658771
-0.7611547777,0.1041447289
-0.7711544668,0.1042235808
-0.7811541559,0.1043024327
-0.791153845,0.1043812845
-0.8011535341,0.1044601364
-0.8111532233,0.1045389882
-0.8211529124,0.1046178401
-0.8311526015,0.104696692
-0.8411522906,0.1047755438
-0.8511519797,0.1048543957
-0.8611516688,0.1049332476
-0.871151358,0.1050120994
-0.8811510471,0.1050909513
-0.8911507362,0.1051698031
-0.9011504253,0.105248655
-0.9111501144,0.1053275069
-0.9211498035,0.1054063587
-0.9311494926,0.1054852106
-0.9411491818,0.1055640625
-0.9511488709,0.1056429143
-0.96114856,0.1057217662
-0.9711482491,0.105800618
-0.9811479382,0.1058794699
-0.9911476273,0.1059583218
-1.0011473164,0.1060371736
-1.0111470056,0.1061160255
-1.0211466947,0.1061948774
-1.0311463838,0.1062737292
-1.0411460729,0.1063525811
-1.051145762,0.1064314329
-1.0611454511,0.1065102848
-1.0711451402,0.1065891367
-1.0811448294,0.1066679885
-1.0911445185,0.1067468404
-1.1011442076,0.1068256923
-1.1111438967,0.1069045441
-1.1211435858,0.106983396
-1.1311432749,0.1070622479
-1.141142964,0.1071410997
-1.1511426532,0.1072199516
-1.1611423423,0.1072988034
-1.1711420314,0.1073776553
-1.1811417205,0.1074565072
-1.1911414096,0.107535359
-1.2011410987,0.1076142109
-1.2111407878,0.1076930628
-1.221140477,0.1077719146
-1.2311401661,0.1078507665
-1.2411398552,0.1079296183
-1.2511395443,0.1080084702
-1.2611392334,0.1080873221
-1.2711389225,0.1081661739
-1.2811386116,0.1082450258
-1.2911383008,0.1083238777
-1.3011379899,0.1084027295
-1.311137679,0.1084815814
-1.3211373681,0.1085604332
-1.3311370572,0.1086392851
-1.3411367463,0.108718137
-1.3511364354,0.1087969888
-1.3611361246,0.1088758407
-1.3711358137,0.1089546926
-1.3811355028,0.1090335444
-1.3911351919,0.1091123963
-1.401134881,0.1091912481
-1.4111345701,0.1092701
-1.4211342592,0.1093489519
-1.4311339484,0.1094278037
-1.4411336375,0.1095066556
-1.4511333266,0.1095855075
-1.4611330157,0.1096643593
-1.4711327048,0.1097432112
-1.4811323939,0.1098220631
-1.491132083,0.1099009149
-1.5011317722,0.1099797668
-1.5111314613,0.1100586186
-1.5211311504,0.1101374705
-1.5311308395,0.1102163224
-1.5411305286,0.1102951742
-1.5511302177,0.1103740261
-1.5611299068,0.110452878
-1.571129596,0.1105317298
-1.5811292851,0.1106105817
-1.5911289742,0.1106894335
-1.6011286633,0.1107682854
-1.6111283524,0.1108471373
-1.6211280415,0.1109259891
-1.6311277306,0.111004841
-1.6411274198,0.1110836929
-1.6511271089,0.1111625447
-1.661126798,0.1112413966
-1.6711264871,0.1113202484
-1.6811261762,0.1113991003
-1.6911258653,0.1114779522
-1.7011255544,0.111556804
-1.7111252436,0.1116356559
-1.7211249327,0.1117145078
-1.7311246218,0.1117933596
-1.7411243109,0.1118722115
-1.751124,0.1119510633
-1.7611236891,0.1120299152
-1.7711233782,0.1121087671
-1.7811230674,0.1121876189
-1.7911227565,0.1122664708
-1.8011224456,0.1123453227
-1.8111221347,0.1124241745
