-10.197895, 0.321430, 0.054036
-9.327467, 3.350677, 0.109850
-8.313710, 6.980642, 0.110207
-8.116739, 8.006756, 0.061225
-8.087885, 8.192297, 0.040723
-8.066939, 8.248382, 0.036958
-8.044508, 8.293743, 0.037810
-8.022328, 8.299680, 0.037106
-7.994677, 8.328276, 0.037463
-7.974619, 8.332497, 0.034996
-7.963289, 8.336382, 0.033051
-7.957727, 8.336734, 0.031671
-7.951697, 8.336494, 0.033886
-7.940751, 8.337642, 0.032485
-7.932502, 8.342262, 0.032429
-7.921506, 8.346112, 0.031497
-7.920884, 8.343404, 0.032850
-7.920659, 8.342187, 0.034528
-7.917439, 8.341645, 0.034109
-7.898793, 8.343456, 0.034441
-7.899439, 8.341457, 0.034514
-7.883567, 8.345118, 0.036815
-7.833093, 8.344504, 0.037270
-7.791018, 8.349267, 0.037904
-7.780448, 8.348837, 0.035397
-7.729724, 8.349640, 0.039241
-7.694981, 8.351777, 0.038265
-7.684556, 8.351016, 0.039223
-7.670800, 8.351161, 0.038749
-7.652792, 8.350115, 0.040379
-7.618828, 8.355905, 0.039035
-7.601973, 8.357236, 0.039365
-7.604438, 8.357467, 0.037745
-7.615179, 8.354969, 0.040213
-7.598560, 8.353761, 0.039835
-7.592099, 8.357977, 0.040882
-7.591431, 8.361453, 0.039849
-7.562808, 8.361325, 0.038363
-7.546432, 8.358969, 0.039760
-7.534126, 8.361688, 0.039613
-7.521052, 8.360479, 0.040360
-7.513591, 8.362214, 0.040705
-7.490222, 8.363335, 0.040458
-7.473326, 8.365321, 0.040784
-7.472907, 8.361745, 0.042206
-7.476698, 8.365137, 0.041447
-7.462457, 8.365975, 0.043117
-7.422166, 8.365164, 0.041613
-7.397598, 8.362989, 0.044487
-7.386729, 8.365418, 0.044964
-7.379031, 8.367344, 0.043903
-7.405579, 8.369178, 0.043024
-7.395409, 8.368170, 0.043610
-7.356735, 8.368955, 0.043890
-7.366798, 8.369737, 0.045715
-7.361658, 8.367388, 0.047462
-7.309834, 8.365349, 0.047134
-7.272732, 8.364631, 0.048932
-7.242704, 8.369974, 0.047672
-7.230373, 8.375360, 0.046003
-7.219693, 8.374125, 0.045608
-7.218599, 8.372161, 0.049681
-7.214099, 8.375303, 0.048555
-7.171958, 8.375846, 0.048592
-7.202483, 8.374612, 0.049111
-7.181437, 8.375788, 0.048420
-7.167384, 8.375361, 0.050229
-7.154414, 8.375727, 0.048999
-7.144938, 8.375314, 0.049811
-7.126833, 8.377261, 0.051433
-7.105153, 8.377795, 0.051567
-7.060933, 8.380655, 0.050250
-7.041108, 8.379564, 0.051047
-7.014407, 8.382286, 0.049647
-6.978031, 8.383843, 0.051631
-6.969031, 8.386155, 0.050119
-6.931973, 8.384380, 0.050051
-6.904085, 8.384688, 0.050165
-6.885956, 8.390997, 0.052572
-6.872246, 8.393796, 0.050918
