9.810016, 6.012314, 1.689134
9.806336, 6.013098, 1.687040
9.802983, 6.012782, 1.686353
9.801801, 6.012811, 1.687024
9.802795, 6.016306, 1.686889
9.804845, 6.019580, 1.686541
9.803960, 6.019722, 1.688249
9.809484, 6.024003, 1.689182
9.810143, 6.024786, 1.692123
9.807842, 6.021792, 1.690901
9.811137, 6.026440, 1.692750
9.811285, 6.024174, 1.690796
9.808987, 6.021378, 1.690240
9.809984, 6.027059, 1.691999
9.809113, 6.024197, 1.691644
9.810351, 6.021012, 1.691432
9.810702, 6.021968, 1.691993
9.811666, 6.020192, 1.691187
9.813492, 6.021124, 1.692461
9.813420, 6.018806, 1.691976
9.817238, 6.013661, 1.692262
9.813951, 6.006785, 1.690900
9.816152, 6.002794, 1.692283
9.814523, 6.009673, 1.691695
9.816010, 6.009345, 1.691415
9.814120, 6.008793, 1.694260
9.817270, 6.003367, 1.696304
9.812371, 6.001914, 1.694053
9.816033, 6.000086, 1.694152
9.812125, 5.990141, 1.690875
9.806267, 5.983557, 1.686739
9.805477, 5.980538, 1.683592
9.806870, 5.975706, 1.683017
9.807194, 5.965216, 1.680369
9.805056, 5.958647, 1.684847
9.800379, 5.961045, 1.681341
9.801478, 5.959289, 1.682182
9.804216, 5.959485, 1.684821
9.809803, 5.962039, 1.687378
9.807180, 5.963398, 1.686828
9.805236, 5.967888, 1.686806
9.804935, 5.967206, 1.684930
9.802261, 5.966343, 1.683515
9.800116, 5.967208, 1.680845
9.801765, 5.969439, 1.682816
9.802509, 5.968990, 1.681781
9.803048, 5.969231, 1.682797
9.800869, 5.969952, 1.683963
9.798301, 5.970189, 1.680070
9.796387, 5.968116, 1.679299
9.798062, 5.971172, 1.679862
9.799158, 5.970603, 1.679135
9.799651, 5.968561, 1.681730
9.800524, 5.971060, 1.682954
9.803295, 5.975537, 1.684749
9.808944, 5.975943, 1.690446
9.804745, 5.977950, 1.686215
9.805708, 5.977493, 1.686714
9.805799, 5.978292, 1.687799
9.808788, 5.979768, 1.687796
9.808388, 5.980656, 1.687979
9.809898, 5.980149, 1.688801
9.810717, 5.982044, 1.691047
9.806374, 5.977725, 1.686361
9.806251, 5.980096, 1.687448
9.806191, 5.982585, 1.687156
9.812604, 5.981623, 1.690622
9.805363, 5.978339, 1.685371
9.801942, 5.978045, 1.683484
9.803786, 5.976462, 1.686424
9.806459, 5.977897, 1.684967
9.805151, 5.979414, 1.685734
9.805995, 5.980452, 1.686851
9.811391, 5.980702, 1.689512
9.808684, 5.978920, 1.688105
9.805170, 5.979607, 1.684634
9.805980, 5.985388, 1.685343
9.810995, 5.982695, 1.688950
9.808870, 5.981147, 1.688133
9.810077, 5.981824, 1.689726
9.813859, 5.980406, 1.693000
9.812540, 5.979968, 1.688747
9.813457, 5.983880, 1.691484
9.810914, 5.982642, 1.689126
9.809810, 5.983903, 1.689289
9.810894, 5.983502, 1.689964
9.811584, 5.981296, 1.688343
9.808864, 5.984121, 1.687349
9.812515, 5.987686, 1.690758
9.813968, 5.989255, 1.693723
9.813873, 5.989160, 1.691474
9.809185, 5.984033, 1.690352
9.807891, 5.983954, 1.689419
9.811010, 5.978680, 1.686790
9.810097, 5.978962, 1.688711
9.809053, 5.977875, 1.687617
9.802394, 5.978891, 1.684441
9.802753, 5.980707, 1.685256
9.801330, 5.983954, 1.685890
9.801154, 5.978191, 1.683856
9.799862, 5.976612, 1.682246
9.798625, 5.970388, 1.680183
9.801746, 5.969906, 1.683996
